,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,explicit,artists,like
1479,0.772,0.704,11,-7.324,0,0.0604,0.0512,9.03e-06,0.147,0.575,119.999,200000,4,40,False,"['Lotus', 'Glasses Malone', 'Kendrick Lamar']",0
1480,0.742,0.287,1,-12.987,1,0.925,0.33,0.0,0.243,0.85,93.724,43533,3,0,True,['Kanye West'],0
1481,0.584,0.14,9,-17.416,0,0.0351,0.807,0.000179,0.108,0.189,75.253,359627,4,36,False,"['Neil Young', 'Crazy Horse']",0
1482,0.594,0.514,7,-6.692,0,0.0815,0.267,0.0,0.512,0.484,99.031,204480,4,18,False,"['Balik', 'Demi Portion']",0
1483,0.295,0.54,0,-8.372,1,0.0314,0.0529,0.00372,0.209,0.199,202.015,366787,3,48,False,['LCD Soundsystem'],0
1484,0.556,0.893,10,-3.766,0,0.0621,0.239,0.0,0.123,0.26,104.995,253547,4,58,False,"['Kavinsky', 'The Weeknd']",0
1485,0.822,0.791,1,-4.87,1,0.0414,0.00108,0.621,0.0567,0.21,130.059,448627,4,52,False,['Daft Punk'],0
1486,0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,206867,4,72,False,['Joy Division'],0
1487,0.635,0.675,2,-3.445,1,0.0263,0.0801,0.0,0.0831,0.273,113.946,208760,4,73,False,['Cage The Elephant'],0
1488,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,162920,4,73,False,['The Smiths'],0
1489,0.561,0.569,6,-9.682,1,0.0289,0.365,0.611,0.109,0.53,103.705,216787,4,57,False,['The Strokes'],0
1490,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,219987,4,66,False,['Yeah Yeah Yeahs'],0
1491,0.691,0.306,7,-9.65,1,0.0631,0.818,0.00798,0.0992,0.413,149.965,108573,5,54,False,['Vampire Weekend'],0
1492,0.761,0.637,7,-8.169,1,0.0268,0.439,0.0082,0.102,0.656,125.115,235387,4,62,False,['MGMT'],0
1493,0.518,0.81,8,-6.445,1,0.029,0.016,0.0013,0.115,0.179,99.968,325547,4,62,False,['Arcade Fire'],0
1494,0.803,0.722,2,-6.421,1,0.0377,0.0324,0.00264,0.0763,0.857,139.981,299133,4,64,False,['Blur'],0
1495,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947,4,86,False,['Panic! At The Disco'],0
1496,0.53,0.219,9,-10.602,0,0.0324,0.841,0.00183,0.111,0.0709,102.197,254169,3,31,False,['Noir Désir'],0
1497,0.738,0.462,7,-9.354,1,0.0454,0.0041,0.0206,0.289,0.762,109.968,233560,4,49,False,['Metronomy'],0
1498,0.893,0.523,11,-6.751,1,0.0639,0.00711,0.0937,0.0876,0.883,125.027,210293,4,60,False,['Metronomy'],0
1499,0.379,0.247,0,-11.313,1,0.0584,0.87,0.00162,0.118,0.2,184.854,267853,4,40,False,['Metronomy'],0
1500,0.537,0.712,5,-5.597,1,0.0286,0.289,0.00568,0.08,0.704,159.871,243160,4,69,False,['Grizzly Bear'],0
1501,0.58,0.622,5,-12.005,1,0.0352,0.0192,0.653,0.648,0.781,169.442,349693,4,64,False,['LCD Soundsystem'],0
1502,0.603,0.918,4,-6.652,0,0.0641,0.216,0.146,0.284,0.452,102.473,233639,4,66,False,['The Drums'],0
1503,0.444,0.382,2,-9.324,1,0.0397,0.00308,0.816,0.0915,0.197,123.59,150169,3,55,False,['Lost Horse Mine'],0
1504,0.881,0.546,2,-7.566,1,0.12,0.00296,4.72e-06,0.226,0.276,140.032,231231,4,61,True,"['Drake', 'Future']",0
1505,0.681,0.469,2,-10.803,0,0.0366,0.161,0.403,0.108,0.0373,130.022,222453,4,65,False,['Russ'],0
1506,0.638,0.662,1,-5.497,1,0.404,0.316,0.0,0.258,0.675,82.327,248781,4,58,True,['BROCKHAMPTON'],0
1507,0.795,0.356,10,-6.601,1,0.131,0.112,0.882,0.0619,0.207,134.817,76331,4,0,False,['Demi-Portion'],0
1508,0.635,0.686,7,-7.93,1,0.29,0.0861,0.0,0.322,0.335,91.213,200440,4,23,True,['Demi Portion'],0
1509,0.376,0.518,5,-6.969,1,0.0265,0.00118,0.000284,0.108,0.0618,79.897,271894,4,0,False,['Muddy Monk'],0
1510,0.433,0.724,5,-6.126,0,0.0372,0.1,0.0,0.0918,0.689,174.006,268105,4,69,False,['LP'],0
1511,0.761,0.657,11,-4.289,1,0.124,0.183,1.39e-05,0.14,0.59,144.989,201267,4,44,True,"['Buddy', 'Ty Dolla $ign']",0
1512,0.726,0.636,7,-3.615,1,0.0496,0.199,0.0,0.111,0.362,111.097,225040,4,71,True,"['Jessie Reyez', '6LACK']",0
1513,0.333,0.328,3,-9.144,1,0.0401,0.821,0.000173,0.127,0.152,92.889,303750,1,60,True,['6LACK'],0
1514,0.514,0.693,9,-5.868,1,0.408,0.177,0.0,0.351,0.287,110.568,240640,3,61,True,['Chance the Rapper'],0
1515,0.785,0.645,6,-6.979,0,0.0335,0.000655,0.786,0.0486,0.73,119.994,385125,4,50,False,['Nora En Pure'],0
1516,0.512,0.224,7,-12.107,1,0.137,0.616,0.0245,0.118,0.277,82.433,148972,5,60,False,['Elderbrook'],0
1517,0.662,0.831,4,-6.013,0,0.0353,0.197,9.62e-06,0.0884,0.257,119.921,170297,4,17,False,"['Harold van Lennep', 'Twan Ray']",0
1518,0.764,0.673,7,-7.844,1,0.0386,0.00363,0.0119,0.211,0.41,121.014,181663,4,57,False,"['Autograf', 'Lils', 'GoldFish']",0
1519,0.819,0.671,9,-5.765,1,0.195,0.176,7.05e-06,0.0757,0.406,130.875,165827,4,61,True,['Niska'],0
1520,0.537,0.803,7,-7.564,1,0.0495,0.0233,1.21e-06,0.162,0.43,120.064,203593,4,31,False,['Imogen Heap'],0
1521,0.4,0.525,0,-11.294,1,0.0435,0.887,0.00543,0.117,0.408,146.977,253013,4,64,False,['Daughter'],0
1522,0.731,0.662,9,-11.58,0,0.255,0.568,0.00102,0.22,0.432,89.927,214556,4,58,False,['Shura'],0
1523,0.615,0.521,2,-8.059,1,0.0328,0.544,0.000214,0.223,0.165,131.027,299360,4,44,False,['The Japanese House'],0
1524,0.729,0.267,4,-8.63,0,0.0311,0.794,0.000114,0.209,0.75,119.985,206896,4,54,False,['Kishi Bashi'],0
1525,0.559,0.743,1,-9.447,1,0.0532,0.0711,0.9,0.152,0.264,119.981,345387,4,55,False,['Tycho'],0
1526,0.593,0.147,10,-17.738,1,0.0442,0.796,0.79,0.203,0.349,117.04,296607,4,35,False,['Zoë Keating'],0
1527,0.693,0.201,1,-9.903,1,0.0288,0.9,0.0,0.112,0.679,100.836,263480,4,69,False,['Joni Mitchell'],0
1528,0.362,0.371,11,-8.383,0,0.0324,0.129,0.0441,0.121,0.107,148.376,231600,5,57,False,['Phantogram'],0
1529,0.261,0.289,4,-16.67,1,0.0386,0.967,0.973,0.21,0.15,95.166,220013,3,36,False,['Bibio'],0
1530,0.52,0.389,4,-10.476,1,0.0403,0.83,0.0265,0.0937,0.326,133.113,213000,4,62,False,['Bon Iver'],0
1531,0.703,0.387,0,-9.793,1,0.039,0.598,6.85e-05,0.103,0.298,120.044,214267,4,55,False,['Wet'],0
1532,0.835,0.572,9,-9.432,1,0.299,0.137,0.0,0.112,0.566,139.989,180000,4,37,False,['TE dness'],0
1533,0.646,0.683,6,-5.69,0,0.306,0.183,0.0,0.0778,0.387,111.136,206024,4,11,False,['TE dness'],0
1534,0.879,0.505,9,-9.363,1,0.427,0.401,0.0,0.126,0.581,128.915,195759,4,14,False,"['TE dness', 'Scorcher']",0
1535,0.792,0.513,5,-8.941,0,0.366,0.48,0.0,0.129,0.394,97.158,178554,4,18,False,"['TE dness', 'Solo LDN']",0
1536,0.554,0.787,8,-5.875,1,0.328,0.399,0.0,0.0924,0.57,93.809,195181,4,27,False,"['TE dness', 'Lauren Ackie']",0
1537,0.514,0.516,1,-9.151,1,0.347,0.439,0.0,0.276,0.495,93.356,190843,4,12,False,['TE dness'],0
1538,0.502,0.239,0,-9.988,1,0.0488,0.808,3.08e-05,0.108,0.367,127.484,183880,5,60,False,"['Jorge Drexler', 'Mon Laferte']",0
1539,0.622,0.46,7,-8.389,0,0.0372,0.14,0.000369,0.119,0.514,183.241,242341,4,68,False,['Blood Orange'],0
1540,0.383,0.0862,10,-17.451,0,0.0393,0.961,2e-05,0.101,0.0581,100.173,194563,4,41,False,['Zeca Veloso'],0
1541,0.79,0.519,5,-7.746,0,0.0684,0.674,0.032,0.0885,0.564,150.047,175587,4,35,False,['Wildcookie'],0
1542,0.797,0.674,11,-3.93,0,0.134,0.293,1.82e-06,0.487,0.27,103.243,152631,4,46,False,['Moussa'],0
1543,0.638,0.66,2,-10.762,1,0.301,0.0888,0.0,0.375,0.409,80.038,195750,4,48,True,['BROCKHAMPTON'],0
1544,0.363,0.602,10,-6.985,0,0.0287,0.0833,0.0472,0.0373,0.669,163.829,286533,4,3,False,['Roy Ayers'],0
1545,0.604,0.852,5,-7.159,0,0.106,0.0135,0.000102,0.441,0.567,161.958,198129,4,42,False,"['Yves Tumor', 'Hirakish', 'Napolian', 'ANTHEM']",0
1546,0.573,0.639,0,-7.143,1,0.0247,0.784,0.633,0.0923,0.24,89.575,248707,4,55,False,['John Maus'],0
1547,0.795,0.444,7,-11.851,0,0.126,0.961,0.876,0.0962,0.681,108.988,217982,4,30,False,['Yves Tumor'],0
1548,0.262,0.448,4,-10.889,0,0.0457,0.786,0.000453,0.132,0.257,146.896,214207,3,10,False,['Googoosh'],0
1549,0.448,0.708,8,-9.901,0,0.0486,0.254,1.62e-05,0.195,0.286,167.982,288299,3,31,False,['Imogen Heap'],0
1550,0.614,0.797,11,-6.09,0,0.24,0.145,0.0,0.18,0.851,163.032,207853,4,37,False,['Vicente Garcia'],0
1551,0.76,0.752,5,-6.62,0,0.255,0.0983,1.38e-06,0.129,0.738,149.993,219200,4,33,True,"['Ikaz Boi', 'Ateyaba', '13 Block']",0
1552,0.858,0.475,5,-9.114,1,0.0881,0.319,2e-06,0.146,0.237,124.996,206168,4,44,True,"['Ikaz Boi', 'Leto']",0
1553,0.544,0.833,7,-6.903,1,0.0656,0.00595,0.0303,0.132,0.241,127.981,234013,4,0,False,"['NONONO', 'The Jane Doze']",0
1554,0.585,0.822,9,-6.313,0,0.0353,0.00416,0.000453,0.166,0.376,128.016,220600,4,0,False,"['Martin Garrix', 'Usher']",0
1555,0.698,0.476,0,-7.459,1,0.0417,0.185,0.238,0.0542,0.181,124.986,283638,4,45,False,['Klingande'],0
1556,0.519,0.853,6,-4.679,1,0.0369,0.000924,1.43e-05,0.101,0.697,174.085,223413,4,0,True,['Rihanna'],0
1557,0.532,0.814,8,-2.507,1,0.0579,0.0206,0.0,0.124,0.208,128.022,227107,4,57,False,"['David Guetta', 'Taped Rai']",0
1558,0.805,0.457,1,-7.766,0,0.0709,0.22,0.0,0.127,0.633,108.836,177293,4,0,False,['Ariana Grande'],0
1559,0.474,0.391,1,-7.781,1,0.263,0.145,0.0,0.201,0.526,78.798,235680,4,48,False,['Beyoncé'],0
1560,0.758,0.414,9,-11.534,1,0.28,0.606,0.0,0.101,0.464,92.962,184662,4,53,False,['Alex Ferreira'],0
1561,0.608,0.629,1,-6.057,0,0.438,0.0692,0.0,0.0857,0.283,134.797,196522,4,30,True,['CASISDEAD'],0
1562,0.782,0.493,5,-8.117,0,0.0477,0.215,5.12e-05,0.096,0.354,108.002,378733,4,39,False,['FKJ'],0
1563,0.653,0.55,6,-8.065,0,0.0869,0.0689,1.94e-05,0.492,0.359,92.165,207687,4,57,True,['Anderson .Paak'],0
1564,0.73,0.743,5,-9.667,1,0.124,0.0562,1.88e-06,0.596,0.528,95.213,245413,4,55,True,"['Anderson .Paak', 'Sonyae']",0
1565,0.751,0.724,1,-8.053,0,0.0734,0.00353,0.000141,0.208,0.509,100.044,250773,4,50,True,"['Anderson .Paak', 'Norelle']",0
1566,0.475,0.579,1,-9.061,1,0.165,0.0344,0.000192,0.674,0.475,103.288,203573,4,48,True,"['Anderson .Paak', 'Kadhja Bonet']",0
1567,0.618,0.99,0,-2.528,1,0.0647,0.00145,2.53e-06,0.287,0.679,101.408,215040,4,44,True,['Red Hot Chili Peppers'],0
1568,0.604,0.724,7,-6.956,1,0.14,0.361,0.0105,0.238,0.125,178.015,157801,4,11,True,['Allan Kingdom'],0
1569,0.6,0.589,0,-8.812,1,0.117,0.0977,0.0,0.167,0.211,124.913,279593,4,0,True,"['Skepta', 'D Double E', 'A$AP NAST']",0
1570,0.411,0.473,0,-7.083,0,0.0649,0.112,0.0,0.201,0.0376,173.98,264828,4,40,True,"['Meek Mill', 'YFN Lucci']",0
1571,0.466,0.443,1,-10.584,0,0.0975,0.106,0.609,0.159,0.116,100.758,199467,4,53,True,['A$AP Rocky'],0
1572,0.149,0.885,6,-5.437,1,0.0429,0.101,0.00922,0.247,0.181,160.03,252867,4,52,False,['Muse'],0
1573,0.653,0.71,8,-8.444,1,0.0554,0.33,0.0,0.143,0.409,122.044,238053,4,64,True,['A$AP Rocky'],0
1574,0.602,0.635,4,-6.526,0,0.052,0.271,3.2e-05,0.0829,0.225,123.05,237147,4,73,True,['Post Malone'],0
1575,0.773,0.625,1,-7.029,0,0.176,0.149,0.0,0.0619,0.676,82.004,227648,4,59,True,['BROCKHAMPTON'],0
1576,0.366,0.82,7,-6.855,1,0.0346,0.000943,0.812,0.306,0.278,112.357,367293,4,36,False,['Interpol'],0
1577,0.342,0.723,9,-6.669,0,0.061,0.517,2.53e-06,0.103,0.423,103.864,201880,4,13,False,['Noir Désir'],0
1578,0.597,0.418,5,-10.03,0,0.177,0.652,0.0,0.12,0.313,129.948,179067,4,62,True,['Russ'],0
1579,0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,293973,4,66,True,['Nas'],0
1580,0.424,0.526,2,-9.11,0,0.0387,0.699,0.013,0.541,0.228,120.012,251573,4,13,False,['Noir Désir'],0
1581,0.573,0.652,5,-5.828,1,0.4,0.115,0.0,0.161,0.81,82.023,330553,4,48,True,"['Wiz Khalifa', 'Chevy Woods', 'Darrius Willrich']",0
1582,0.734,0.429,7,-6.511,1,0.16,0.305,0.0,0.0659,0.372,83.021,224960,4,70,True,"['Post Malone', '2 Chainz']",0
1583,0.675,0.175,1,-20.769,1,0.83,0.742,0.0,0.175,0.185,117.181,169000,4,0,False,['Bruno Coulais'],0
1584,0.489,0.506,11,-10.251,1,0.177,0.427,0.0862,0.12,0.431,95.528,413587,4,52,True,['The Internet'],0
1585,0.685,0.933,4,-3.544,0,0.0851,0.448,1.07e-06,0.258,0.504,99.58,172000,4,32,False,['Bernard Adamus'],0
1586,0.897,0.598,2,-7.164,1,0.0466,0.492,0.0014,0.0646,0.528,119.966,255253,4,62,True,"['A$AP Rocky', 'ScHoolboy Q']",0
1587,0.545,0.779,10,-6.513,0,0.19,0.127,0.0,0.349,0.325,75.844,191200,4,58,True,"['A$AP Rocky', 'Joe Fox']",0
1588,0.431,0.522,1,-10.372,1,0.0765,0.117,0.31,0.952,0.087,113.827,218547,4,57,True,"['A$AP Rocky', 'Joe Fox', 'Future', 'M.I.A.']",0
1589,0.557,0.501,1,-11.429,1,0.373,0.123,0.000106,0.97,0.385,104.359,105827,4,54,True,['A$AP Rocky'],0
1590,0.562,0.394,5,-9.536,1,0.239,0.547,0.0,0.383,0.292,76.277,241133,4,52,True,"['A$AP Rocky', 'Joe Fox']",0
1591,0.779,0.629,10,-6.797,0,0.274,0.00311,0.0,0.254,0.185,116.53,233400,4,56,True,"['A$AP Rocky', 'Lil Wayne']",0
1592,0.718,0.499,7,-16.829,1,0.215,0.802,0.0137,0.0855,0.289,120.006,136773,4,49,True,['A$AP Rocky'],0
1593,0.518,0.746,8,-10.768,1,0.474,0.612,0.437,0.347,0.191,106.783,73175,3,0,False,['TSR Crew'],0
1594,0.742,0.827,11,-7.022,0,0.363,0.523,0.0,0.335,0.782,70.999,114930,4,0,False,['Demi-Portion'],0
1595,0.516,0.266,10,-15.774,0,0.0278,0.845,5.5e-05,0.11,0.443,61.017,188918,4,0,False,['Russ'],0
1596,0.38,0.481,7,-9.874,0,0.0567,0.464,0.0,0.0765,0.237,105.36,348853,4,4,True,['The Weeknd'],0
1597,0.688,0.845,11,-3.433,1,0.224,0.0161,0.0,0.219,0.32,80.992,145241,4,35,True,['Russ'],0
1598,0.535,0.595,5,-9.159,0,0.275,0.536,0.334,0.195,0.702,202.032,210653,4,13,False,['King Gizzard & The Lizard Wizard'],0
1599,0.599,0.338,2,-10.292,0,0.0406,0.513,0.0,0.699,0.479,107.571,250533,4,48,False,['Gustavo Pena El Príncipe'],0
1600,0.661,0.472,7,-7.889,1,0.164,0.757,0.00275,0.192,0.206,73.986,222400,4,64,False,['James Blake'],0
1601,0.666,0.797,0,-9.111,1,0.0522,0.206,0.449,0.338,0.385,97.996,208181,4,23,False,['Kid Francescoli'],0
1602,0.625,0.46,1,-10.487,0,0.0303,0.632,0.597,0.0979,0.148,122.089,337392,4,35,False,['Chicarica'],0
1603,0.749,0.41,0,-11.05,1,0.0491,0.258,0.756,0.115,0.827,104.959,173800,4,48,False,['Malik Djoudi'],0
1604,0.542,0.468,10,-7.796,1,0.0265,0.579,0.104,0.112,0.252,130.829,249305,4,60,False,['MorMor'],0
1605,0.486,0.531,5,-5.213,0,0.0364,0.389,6.72e-05,0.0925,0.319,80.557,266120,3,5,False,"['Charles Bradley', 'Menahan Street Band']",0
1606,0.469,0.486,9,-8.407,0,0.147,0.141,0.000212,0.113,0.463,171.405,215592,4,43,True,['Illa J'],0
1607,0.53,0.353,5,-13.318,1,0.03,0.914,0.373,0.125,0.346,162.706,225147,4,42,False,['Marcos Valle'],0
1608,0.681,0.655,9,-6.039,0,0.0767,0.252,5.73e-06,0.13,0.478,88.977,177986,4,37,False,['Selton'],0
1609,0.518,0.439,5,-9.367,1,0.0295,0.77,0.891,0.11,0.283,93.003,312360,4,49,False,['Matty'],0
1610,0.779,0.497,0,-13.205,1,0.211,0.197,0.000161,0.258,0.493,108.062,248843,4,49,False,['M.I.L.K.'],0
1611,0.779,0.37,7,-11.412,1,0.0495,0.515,0.777,0.0912,0.0631,100.047,259696,4,39,False,['Mustard'],0
1612,0.55,0.337,0,-13.989,1,0.346,0.863,0.00161,0.113,0.295,190.212,289880,4,21,False,"['Boom Clap Bachelors', 'Coco']",0
1613,0.611,0.846,10,-7.973,0,0.212,0.201,0.000432,0.697,0.371,100.06,278256,4,8,False,['La Belle Vie'],0
1614,0.896,0.19,9,-22.44,1,0.156,0.0265,0.00468,0.183,0.812,130.896,244600,4,36,False,['Barry Brown'],0
1615,0.517,0.127,6,-16.202,0,0.0581,0.973,0.618,0.0956,0.304,175.438,197920,3,38,False,['Rodrigo Amarante'],0
1616,0.494,0.565,3,-9.952,1,0.0343,0.00277,0.0411,0.22,0.24,88.831,328387,4,48,False,['Benjamin Biolay'],0
1617,0.613,0.409,5,-7.496,0,0.0388,0.68,0.759,0.13,0.391,68.987,170124,3,21,False,['Loving'],0
1618,0.476,0.188,7,-16.233,0,0.0428,0.82,0.0118,0.136,0.602,159.323,297453,4,42,False,"['Moreno Veloso', 'Domenico']",0
1619,0.318,0.784,4,-1.97,1,0.0278,0.174,0.173,0.239,0.489,83.452,207720,4,20,False,['Chicano Batman'],0
1620,0.725,0.641,7,-6.135,0,0.0481,0.194,0.00498,0.091,0.786,87.732,218653,4,49,False,['Derrick Harriott'],0
1621,0.231,0.454,3,-9.569,1,0.0384,0.124,0.162,0.097,0.263,199.63,278413,3,52,False,['Trudy and the Romance'],0
1622,0.468,0.713,8,-4.272,0,0.0433,0.0488,0.0,0.0878,0.404,172.018,195000,4,46,False,['Coma_Cose'],0
1623,0.884,0.333,9,-9.753,0,0.0617,0.293,0.0205,0.103,0.587,118.065,209450,4,68,False,['The Marías'],0
1624,0.567,0.898,3,-4.828,0,0.359,0.25,0.0,0.0794,0.717,83.537,198000,4,0,False,['Demi-Portion'],0
1625,0.771,0.647,5,-5.127,0,0.376,0.294,0.0,0.37,0.678,155.914,206240,4,63,True,"['Chance the Rapper', 'Saba']",0
1626,0.485,0.923,8,-3.783,0,0.373,0.343,0.0,0.112,0.855,94.431,171860,4,7,False,['Boulcy'],0
1627,0.63,0.699,4,-8.042,0,0.146,0.0467,0.159,0.0688,0.388,79.981,307566,4,9,False,"['Flume', 'Nick Murphy']",0
1628,0.654,0.342,8,-11.305,0,0.101,0.0487,3.37e-05,0.313,0.294,103.064,251973,4,0,True,['Drake'],0
1629,0.615,0.227,2,-20.125,1,0.957,0.985,0.0,0.109,0.227,79.737,413476,1,0,True,['Bryant Stewart'],0
1630,0.869,0.792,0,-6.351,1,0.141,0.00566,0.0,0.0683,0.725,107.985,162278,4,44,True,['GoldLink'],0
1631,0.876,0.795,1,-5.592,1,0.343,0.176,1.9e-05,0.0512,0.704,84.97,162920,4,50,True,['Lorenzo'],0
1632,0.749,0.605,3,-8.58,0,0.282,0.22,0.0,0.216,0.356,110.119,171293,4,48,True,['Roméo Elvis'],0
1633,0.531,0.617,4,-6.111,0,0.0426,0.00225,0.000692,0.0296,0.549,81.64,261387,4,59,True,['Sublime'],0
1634,0.445,0.815,9,-7.265,0,0.435,0.378,0.0,0.39,0.464,77.48,227707,4,0,False,['Demi-Portion'],0
1635,0.805,0.702,1,-4.877,1,0.0887,0.0658,0.0,0.123,0.225,120.041,196133,4,61,True,['SZA'],0
1636,0.293,0.151,0,-13.741,1,0.0349,0.774,0.000116,0.136,0.0797,119.003,266533,4,27,False,['Henri Salvador'],0
1637,0.805,0.315,7,-11.78,1,0.0531,0.275,0.000154,0.132,0.417,114.328,233000,4,28,False,['Henri Salvador'],0
1638,0.68,0.389,0,-12.304,1,0.0374,0.402,0.0671,0.0779,0.445,125.176,202173,4,28,False,['Henri Salvador'],0
1639,0.506,0.823,1,-3.52,0,0.0607,0.59,7.09e-05,0.109,0.886,111.604,186533,3,55,False,['Jacques Brel'],0
1640,0.63,0.888,11,-2.388,0,0.0995,0.0761,1.94e-06,0.26,0.561,141.019,233333,4,0,True,"['Major Lazer', 'Travis Scott', '2 Chainz', 'Pusha T', 'Mad Cobra']",0
1641,0.653,0.411,0,-11.986,1,0.127,0.503,0.000969,0.067,0.468,160.055,281813,4,0,False,['Childish Gambino'],0
1642,0.804,0.823,11,-5.587,0,0.175,0.0572,0.0,0.418,0.384,115.037,220133,4,48,True,"['GoldLink', 'Anderson .Paak']",0
1643,0.436,0.869,0,-3.156,0,0.0457,0.0777,0.0,0.0895,0.456,160.334,252307,4,51,False,"['Santana', 'Steven Tyler']",0
1644,0.375,0.448,9,-14.06,1,0.0264,0.106,5.55e-05,0.141,0.564,88.371,171507,4,60,False,['Cream'],0
1645,0.723,0.938,2,-1.149,0,0.188,0.275,3.07e-06,0.217,0.865,103.015,270427,4,51,False,"['Santana', 'Buika']",0
1646,0.845,0.176,5,-9.973,0,0.0598,0.0858,0.0104,0.109,0.587,82.004,236662,4,57,False,['ELIZA'],0
1647,0.839,0.644,2,-5.159,0,0.0429,0.161,0.762,0.086,0.102,104.98,279429,4,32,False,['Autograf'],0
1648,0.646,0.807,4,-5.939,0,0.288,0.331,0.0,0.0685,0.658,97.37,265253,4,39,False,['Bernard Adamus'],0
1649,0.87,0.337,5,-8.681,0,0.11,0.396,0.000249,0.156,0.238,130.044,182847,4,40,False,['Tessa B'],0
1650,0.688,0.548,0,-6.678,0,0.0453,0.194,7.4e-06,0.085,0.808,132.005,168182,4,32,False,['Mou'],0
1651,0.616,0.669,1,-5.791,1,0.32,0.0298,0.0,0.127,0.275,154.056,196112,4,71,True,['YBN Cordae'],0
1652,0.849,0.62,4,-5.921,0,0.0589,0.00252,0.000283,0.113,0.481,96.005,165375,4,61,False,"['Kash Doll', 'Big Sean']",0
1653,0.961,0.438,7,-7.877,1,0.31,0.0431,0.0,0.139,0.412,124.018,251080,4,65,True,"['Young Thug', 'Lil Uzi Vert']",0
1654,0.686,0.609,9,-6.784,0,0.165,0.142,0.0,0.0631,0.737,152.05,189474,4,63,True,['Lil Tjay'],0
1655,0.349,0.993,7,-5.698,1,0.0732,4.3e-05,0.0155,0.0695,0.335,186.907,270093,4,42,False,['Amon Amarth'],0
1656,0.741,0.81,10,-3.929,0,0.0776,0.222,0.0,0.174,0.604,105.065,181857,3,59,True,"['Ninho', 'Koba LaD']",0
1657,0.771,0.717,11,-6.054,0,0.196,0.487,0.0,0.246,0.577,140.028,183748,4,59,True,['Ninho'],0
1658,0.806,0.801,10,-4.579,0,0.291,0.215,0.0,0.0845,0.521,98.967,160139,3,55,True,['Ninho'],0
1659,0.735,0.804,7,-6.004,1,0.218,0.603,0.0,0.0707,0.614,130.038,192000,3,65,True,"['Ninho', 'Faouzia']",0
1660,0.639,0.331,0,-6.48,1,0.332,0.396,0.0051,0.236,0.655,86.534,170643,5,54,True,['MC Lan'],0
1661,0.931,0.604,0,-1.41,0,0.0573,0.456,0.0,0.0488,0.864,129.926,144039,4,56,True,['MC G15'],0
1662,0.946,0.427,4,-12.416,0,0.158,0.0508,0.00167,0.041,0.67,102.243,341227,4,12,False,['Funkadelic'],0
1663,0.713,0.204,2,-10.538,1,0.0337,0.865,0.0245,0.103,0.296,112.816,174859,4,46,False,['Moriarty'],0
1664,0.259,0.259,0,-10.084,1,0.0323,0.949,0.00426,0.109,0.226,68.423,209960,5,42,False,['Arthur H'],0
1665,0.683,0.297,6,-13.391,0,0.0437,0.732,0.0452,0.113,0.0923,123.998,282442,4,51,False,['Elder Island'],0
1666,0.651,0.826,2,-6.761,1,0.0457,0.213,0.783,0.114,0.474,104.006,482839,4,45,False,['Romare'],0
1667,0.353,0.554,0,-9.33,1,0.0457,0.0311,0.0113,0.338,0.43,65.461,240105,4,40,False,['Odezenne'],0
1668,0.884,0.483,6,-7.473,0,0.412,0.197,0.0,0.132,0.576,138.051,189440,4,55,True,['Alpha Wann'],0
1669,0.623,0.592,11,-10.141,1,0.084,0.181,0.0128,0.332,0.241,97.979,287600,4,46,True,['Kid Cudi'],0
1670,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,185947,4,79,True,['Kendrick Lamar'],0
1671,0.927,0.659,1,-6.723,1,0.283,0.0552,0.0,0.115,0.573,120.071,180062,4,1,True,"['Cambino', 'Jay Luse', 'Coach Tev', 'K!d']",0
1672,0.851,0.504,1,-5.632,1,0.346,0.547,1.36e-06,0.124,0.637,132.171,177560,4,60,True,['OBOY'],0
1673,0.661,0.666,10,-5.932,0,0.0277,0.457,0.0,0.13,0.381,92.475,193813,4,65,True,['OBOY'],0
1674,0.937,0.49,1,-7.398,1,0.118,0.015,0.000193,0.104,0.468,101.565,184067,4,59,True,"['OBOY', 'Aya Nakamura', 'Dopebwoy']",0
1675,0.521,0.562,1,-8.474,1,0.601,0.144,2.94e-05,0.0808,0.0932,62.236,319067,3,43,True,"['EARTHGANG', 'Malik']",0
1676,0.802,0.766,8,-7.145,1,0.209,0.0273,0.000359,0.12,0.501,106.904,247360,4,45,True,['EARTHGANG'],0
1677,0.533,0.527,4,-8.815,1,0.0269,0.273,2.63e-05,0.0586,0.296,137.968,187720,4,45,False,['Pépite'],0
1678,0.749,0.399,8,-7.526,1,0.0393,0.261,0.0126,0.0949,0.816,89.972,302001,4,63,False,['bLAck pARty'],0
1679,0.456,0.466,8,-11.71,0,0.0506,0.693,1.12e-06,0.0582,0.775,177.442,155173,5,19,False,['France Gall'],0
1680,0.456,0.0972,0,-18.092,1,0.0487,0.816,0.00512,0.11,0.205,78.831,215760,3,19,False,['Fred Pellerin'],0
